timestamp,market-price
1596153600000,11114.93
1596412800000,11077.77
1596672000000,11750.28
1596931200000,11767.6
1597190400000,11392.43
1597449600000,11774.38
1597708800000,12293.72
1597968000000,11865.82
1598227200000,11653.02
1598486400000,11467.37
1598745600000,11481.64
1599004800000,11923.25
1599264000000,10467.89
1599523200000,10367.74
1599782400000,10352.66
1600041600000,10330.77
1600300800000,10948.43
1600560000000,11081.43
1600819200000,10532.22
1601078400000,10692.84
1601337600000,10692.33
1601596800000,10619.24
1601856000000,10673.46
1602115200000,10670.8
1602374400000,11302.67
1602633600000,11428.24
1602892800000,11327.57
1603152000000,11758.16
1603411200000,12990.25
1603670400000,13036.77
1603929600000,13289
1604188800000,13810.32
1604448000000,14023.31
1604707200000,15595.77
1604966400000,15328.53
1605225600000,16295.57
1605484800000,15968.16
1605744000000,17798.45
1606003200000,18699.75
1606262400000,19172.52
1606521600000,17138.87
1606780800000,19709.73
1607040000000,19454.54
1607299200000,19377.66
1607558400000,18554.15
1607817600000,18803.44
1608076800000,19439.75
1608336000000,23150.79
1608595200000,22745.48
1608854400000,23715.53
1609113600000,26246.58
1609372800000,28856.59
1609632000000,32195.46
1609891200000,34046.67
1610150400000,40670.25
1610409600000,35544.94
1610668800000,39158.47
1610928000000,35793.01
1611187200000,35538.98
1611446400000,32099.74
1611705600000,32541.8
1611964800000,34314.26
1612224000000,33522.9
1612483200000,37002.09
1612742400000,38928.1
1613001600000,44878.17
1613260800000,47185.19
1613520000000,49160.1
1613779200000,55916.5
1614038400000,54123.4
1614297600000,46800.42
1614556800000,45113.92
1614816000000,50477.7
1615075200000,48881.59
1615334400000,54881.52
1615593600000,57253.28
1615852800000,55754.72
1616112000000,57665.9
1616371200000,57411.17
1616630400000,52508.23
1616889600000,55863.93
1617148800000,58730.13
1617408000000,59031.32
1617667200000,59054.1
1617926400000,58048.59
1618185600000,59964.87
1618444800000,62969.12
1618704000000,60087.09
1618963200000,56507.91
1619222400000,51153.13
1619481600000,54056.64
1619740800000,53584.15
1620000000000,56610.46
1620259200000,57473.23
1620518400000,58928.81
1620777600000,56750
1621036800000,49922.52
1621296000000,43596.24
1621555200000,40784.32
1621814400000,34754.54
1622073600000,39266.04
1622332800000,34647.67
1622592000000,36662.64
1622851200000,36885.51
1623110400000,33514.87
1623369600000,36704.57
1623628800000,39066.82
1623888000000,38324.87
1624147200000,35524.17
1624406400000,32447.59
1624665600000,31640.58
1624924800000,34456.67
1625184000000,33536.88
1625443200000,35309.3
1625702400000,33839.04
1625961600000,33515.57
1626220800000,32686.56
1626480000000,31421.25
1626739200000,30815.94
1626998400000,32297.89
1627257600000,35365.2
1627516800000,40002.53
1627776000000,41659.06
1628035200000,38138
1628294400000,42825.95
1628553600000,46333.46
1628812800000,44417.78
1629072000000,47056.41
1629331200000,44777.86
1629590400000,48932.02
1629849600000,47744.58
1630108800000,49056.86
1630368000000,47074.77
1630627200000,49329.01
1630886400000,51769.06
1631145600000,46078.38
1631404800000,45144.79
1631664000000,47072.12
1631923200000,47263.6
1632182400000,42901.56
1632441600000,44888.96
1632700800000,43182.63
1632960000000,41522.38
1633219200000,47727.1
1633478400000,51505.83
1633737600000,53867.3
1633996800000,57452.01
1634256000000,57397.74
1634515200000,61546.21
1634774400000,66063.56
1635033600000,61277.28
1635292800000,60345.17
1635552000000,62249.18
1635811200000,61029.5
1636070400000,61441.83
1636329600000,63293.22
1636588800000,64976.73
1636848000000,64420.94
1637107200000,60172.26
1637366400000,58133.02
1637625600000,56301.52
1637884800000,58935.45
1638144000000,57292.28
1638403200000,57229.76
1638662400000,49253.86
1638921600000,50645.41
1639180800000,47137.46
1639440000000,46757.09
1639699200000,47658.38
1639958400000,46689.28
1640217600000,48628.35
1640476800000,50470.89
1640736000000,47601.26
1640995200000,46249.56
1641254400000,46441.99
1641513600000,43120.63
1641772800000,41864.44
1642032000000,43926
1642291200000,43146.53
1642550400000,42381.48
1642809600000,36480.85
1643068800000,36678.82
1643328000000,37146.85
1643587200000,37918.62
1643846400000,36912.68
1644105600000,41435.43
1644364800000,44133.28
1644624000000,42401.27
1644883200000,42580.94
1645142400000,40565.69
1645401600000,38382.32
1645660800000,37291.48
1645920000000,39103.91
1646179200000,44418.83
1646438400000,39141.25
1646697600000,38032.5
1646956800000,39437.89
1647216000000,37820.39
1647475200000,41133.08
1647734400000,42222.32
1647993600000,42372.67
1648252800000,44334.33
1648512000000,47115.93
1648771200000,45539.22
1649030400000,46425.52
1649289600000,43190.18
1649548800000,42787.69
1649808000000,40102.2
1650067200000,40566.2
1650326400000,40805.72
1650585600000,40514.01
1650844800000,39465.57
1651104000000,39249.28
1651363200000,37661.19
1651622400000,37727.19
1651881600000,36013.03
1652140800000,30175.71
1652400000000,28931.14
1652659200000,31277.43
1652918400000,28680.97
1653177600000,29409.92
1653436800000,29634.57
1653696000000,28578.89
1653955200000,31715.58
1654214400000,30429.88
1654473600000,29901.35
1654732800000,30189.25
1654992000000,28344.5
1655251200000,22189.29
1655510400000,20434.75
1655769600000,20582.29
1656028800000,21088.3
1656288000000,21020.04
1656547200000,20085.93
1656806400000,19224.75
1657065600000,20181.91
1657324800000,21636.45
1657584000000,19946.31
1657843200000,20568.9
1658102400000,20774.23
1658361600000,23227.22
1658620800000,22461.7
1658880000000,21267.33
1659139200000,23792
1659398400000,23298.94
1659657600000,22608.3
1659916800000,23174.25
1660176000000,23959.92
1660435200000,24447.13
1660694400000,23876.29
1660953600000,20843.22
1661212800000,21402.93
1661472000000,21597.93
1661731200000,19550.07
1661990400000,20047.68
1662249600000,19834.94
1662508800000,18806.7
1662768000000,21387.58
1663027200000,22392.71
1663286400000,19694.69
1663545600000,19415.86
1663804800000,18507.36
1664064000000,18931.79
1664323200000,19104.89
1664582400000,19427.2
1664841600000,19632.61
1665100800000,19956.49
1665360000000,19441.88
1665619200000,19156.21
1665878400000,19063.1
1666137600000,19330.74
1666396800000,19171.34
1666656000000,19338.9
1666915200000,20288.52
1667174400000,20628.5
1667433600000,20153.99
1667692800000,21292.67
1667952000000,18540.11
1668211200000,16990.26
1668470400000,16587.96
1668729600000,16682.44
1668988800000,16260.41
1669248000000,16606.77
1669507200000,16453.47
1669766400000,16432.73
1670025600000,17091.23
1670284800000,16967.02
1670544000000,17234.58
1670803200000,17098.61
1671062400000,17802.44
1671321600000,16783.6
1671580800000,16904.64
1671840000000,16779.71
1672099200000,16915.7
1672358400000,16630.49
1672617600000,16613.71
1672876800000,16850.63
1673136000000,16945.2
1673395200000,17443.68
1673654400000,19933.36
1673913600000,21190.49
1674172800000,21087.76
1674432000000,22724.23
1674691200000,23089.74
1674950400000,23032.23
1675209600000,23133.91
1675468800000,23440.09
1675728000000,22763.74
1675987200000,21794.05
1676246400000,21787.25
1676505600000,24340.73
1676764800000,24641.94
